Ticker,Sector,Industry,Stock_Type,Year,Price,Funda_Score,Funda_Label,GPM (%) | Raw,GPM (%) | Skor(1-5),GPM (%) | Bobot,GPM (%) | Kontribusi,OPM (%) | Raw,OPM (%) | Skor(1-5),OPM (%) | Bobot,OPM (%) | Kontribusi,NPM (%) | Raw,NPM (%) | Skor(1-5),NPM (%) | Bobot,NPM (%) | Kontribusi,ROE (%) | Raw,ROE (%) | Skor(1-5),ROE (%) | Bobot,ROE (%) | Kontribusi,ROA (%) | Raw,ROA (%) | Skor(1-5),ROA (%) | Bobot,ROA (%) | Kontribusi,FCF/Net Income | Raw,FCF/Net Income | Skor(1-5),FCF/Net Income | Bobot,FCF/Net Income | Kontribusi,DER (x) | Raw,DER (x) | Skor(1-5),DER (x) | Bobot,DER (x) | Kontribusi,DAR (x) | Raw,DAR (x) | Skor(1-5),DAR (x) | Bobot,DAR (x) | Kontribusi,Interest Cov. (x) | Raw,Interest Cov. (x) | Skor(1-5),Interest Cov. (x) | Bobot,Interest Cov. (x) | Kontribusi,Net Debt/EBITDA (x) | Raw,Net Debt/EBITDA (x) | Skor(1-5),Net Debt/EBITDA (x) | Bobot,Net Debt/EBITDA (x) | Kontribusi,PER (x) | Raw,PER (x) | Skor(1-5),PER (x) | Bobot,PER (x) | Kontribusi,PBV (x) | Raw,PBV (x) | Skor(1-5),PBV (x) | Bobot,PBV (x) | Kontribusi,EV/EBITDA (x) | Raw,EV/EBITDA (x) | Skor(1-5),EV/EBITDA (x) | Bobot,EV/EBITDA (x) | Kontribusi,Div. Yield (%) | Raw,Div. Yield (%) | Skor(1-5),Div. Yield (%) | Bobot,Div. Yield (%) | Kontribusi,Revenue CAGR 3Y (%) | Raw,Revenue CAGR 3Y (%) | Skor(1-5),Revenue CAGR 3Y (%) | Bobot,Revenue CAGR 3Y (%) | Kontribusi,EPS CAGR 3Y (%) | Raw,EPS CAGR 3Y (%) | Skor(1-5),EPS CAGR 3Y (%) | Bobot,EPS CAGR 3Y (%) | Kontribusi,Current Ratio (x) | Raw,Current Ratio (x) | Skor(1-5),Current Ratio (x) | Bobot,Current Ratio (x) | Kontribusi,Inventory TO (x) | Raw,Inventory TO (x) | Skor(1-5),Inventory TO (x) | Bobot,Inventory TO (x) | Kontribusi,Asset Turnover (x) | Raw,Asset Turnover (x) | Skor(1-5),Asset Turnover (x) | Bobot,Asset Turnover (x) | Kontribusi,Receivables TO (x) | Raw,Receivables TO (x) | Skor(1-5),Receivables TO (x) | Bobot,Receivables TO (x) | Kontribusi,Cash Conv. Cycle (hari) | Raw,Cash Conv. Cycle (hari) | Skor(1-5),Cash Conv. Cycle (hari) | Bobot,Cash Conv. Cycle (hari) | Kontribusi,NPM Bank (%) | Raw,NPM Bank (%) | Skor(1-5),NPM Bank (%) | Bobot,NPM Bank (%) | Kontribusi,ROE Bank (%) | Raw,ROE Bank (%) | Skor(1-5),ROE Bank (%) | Bobot,ROE Bank (%) | Kontribusi,ROA Bank (%) | Raw,ROA Bank (%) | Skor(1-5),ROA Bank (%) | Bobot,ROA Bank (%) | Kontribusi,FCF/Net Income Bank | Raw,FCF/Net Income Bank | Skor(1-5),FCF/Net Income Bank | Bobot,FCF/Net Income Bank | Kontribusi,Risk Factor | Raw,Risk Factor | Skor(1-5),Risk Factor | Bobot,Risk Factor | Kontribusi,Asset Turnover Bank (x) | Raw,Asset Turnover Bank (x) | Skor(1-5),Asset Turnover Bank (x) | Bobot,Asset Turnover Bank (x) | Kontribusi,PER Bank (x) | Raw,PER Bank (x) | Skor(1-5),PER Bank (x) | Bobot,PER Bank (x) | Kontribusi,PBV Bank (x) | Raw,PBV Bank (x) | Skor(1-5),PBV Bank (x) | Bobot,PBV Bank (x) | Kontribusi,Div. Yield Bank (%) | Raw,Div. Yield Bank (%) | Skor(1-5),Div. Yield Bank (%) | Bobot,Div. Yield Bank (%) | Kontribusi,Revenue CAGR 3Y Bank (%) | Raw,Revenue CAGR 3Y Bank (%) | Skor(1-5),Revenue CAGR 3Y Bank (%) | Bobot,Revenue CAGR 3Y Bank (%) | Kontribusi,EPS CAGR 3Y Bank (%) | Raw,EPS CAGR 3Y Bank (%) | Skor(1-5),EPS CAGR 3Y Bank (%) | Bobot,EPS CAGR 3Y Bank (%) | Kontribusi,GPM Karya (%) | Raw,GPM Karya (%) | Skor(1-5),GPM Karya (%) | Bobot,GPM Karya (%) | Kontribusi,OPM Karya (%) | Raw,OPM Karya (%) | Skor(1-5),OPM Karya (%) | Bobot,OPM Karya (%) | Kontribusi,DER Karya (x) | Raw,DER Karya (x) | Skor(1-5),DER Karya (x) | Bobot,DER Karya (x) | Kontribusi,Interest Cov. Karya (x) | Raw,Interest Cov. Karya (x) | Skor(1-5),Interest Cov. Karya (x) | Bobot,Interest Cov. Karya (x) | Kontribusi,Net Debt/EBITDA Karya (x) | Raw,Net Debt/EBITDA Karya (x) | Skor(1-5),Net Debt/EBITDA Karya (x) | Bobot,Net Debt/EBITDA Karya (x) | Kontribusi,Current Ratio Karya (x) | Raw,Current Ratio Karya (x) | Skor(1-5),Current Ratio Karya (x) | Bobot,Current Ratio Karya (x) | Kontribusi,Receivables TO Karya (x) | Raw,Receivables TO Karya (x) | Skor(1-5),Receivables TO Karya (x) | Bobot,Receivables TO Karya (x) | Kontribusi
BEKS.JK,Financial Services,Banks - Regional,bank,2021,54,2.2,❌ BURUK,0,1,0.08,0.08,0,1,0.12,0.12,0,1,0.08,0.08,,,0.05,0,,,0.17,0,0,1,0.17,0.17,,,0.08,0,,,0.1,0,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFIN.JK,Financial Services,Credit Services,bank,TTM,905,8.86,⭐ SANGAT BAGUS,25.017,4,0.08,0.32,15.2698,4,0.12,0.48,6.386,5,0.08,0.4,,,0.05,0,39.872,3,0.17,0.51,0.2553,5,0.17,0.85,8.2614,5,0.08,0.4,1.2615,5,0.1,0.5,7.0009,5,0.05,0.25,188.3212,5,0.05,0.25,208.989,5,0.05,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFIN.JK,Financial Services,Credit Services,bank,2025,700,8.72,⭐ SANGAT BAGUS,23.8025,4,0.08,0.32,14.8489,4,0.12,0.48,6.21,5,0.08,0.4,,,0.05,0,,,0.17,0,0.2609,5,0.17,0.85,6.6553,5,0.08,0.4,0.9882,5,0.1,0.5,9.5083,5,0.05,0.25,8.9238,3,0.05,0.15,-240.5351,1,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFIN.JK,Financial Services,Credit Services,bank,2024,870.68,9.26,⭐ SANGAT BAGUS,25.4946,4,0.08,0.32,15.3698,4,0.12,0.48,6.2294,5,0.08,0.4,,,0.05,0,,,0.17,0,0.2443,5,0.17,0.85,8.8843,5,0.08,0.4,1.3655,5,0.1,0.5,5.9499,4,0.05,0.2,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFIN.JK,Financial Services,Credit Services,bank,2023,1048.92,8.74,⭐ SANGAT BAGUS,26.7371,4,0.08,0.32,17.3057,4,0.12,0.48,6.852,5,0.08,0.4,,,0.05,0,,,0.17,0,0.2563,5,0.17,0.85,10.1882,4,0.08,0.32,1.7631,4,0.1,0.4,5.3878,4,0.05,0.2,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFIN.JK,Financial Services,Credit Services,bank,2022,874.14,9.56,⭐ SANGAT BAGUS,35.1326,5,0.08,0.4,20.6357,5,0.12,0.6,8.2385,5,0.08,0.4,,,0.05,0,,,0.17,0,0.2345,5,0.17,0.85,7.7255,5,0.08,0.4,1.5942,4,0.1,0.4,4.0892,4,0.05,0.2,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFIN.JK,Financial Services,Credit Services,bank,2021,938.98,2.2,❌ BURUK,0,1,0.08,0.08,0,1,0.12,0.12,0,1,0.08,0.08,,,0.05,0,,,0.17,0,0,1,0.17,0.17,,,0.08,0,,,0.1,0,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGTG.JK,Financial Services,Banks - Regional,bank,TTM,124,6.44,🟡 CUKUP,45.7594,5,0.08,0.4,6.9787,2,0.12,0.24,2.7026,5,0.08,0.4,1.2644,5,0.05,0.25,51.9665,1,0.17,0.17,0.0591,2,0.17,0.34,11.9423,4,0.08,0.32,0.8334,5,0.1,0.5,0,2,0.05,0.1,267.1677,5,0.05,0.25,33.7758,5,0.05,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGTG.JK,Financial Services,Banks - Regional,bank,2024,76,7.11,✅ BAGUS,37.6251,5,0.08,0.4,5.8548,2,0.12,0.24,1.9474,4,0.08,0.32,0.5929,3,0.05,0.15,,,0.17,0,0.0518,2,0.17,0.34,9.0316,5,0.08,0.4,0.5288,5,0.1,0.5,0,2,0.05,0.1,33.9251,5,0.05,0.25,108.3748,5,0.05,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGTG.JK,Financial Services,Banks - Regional,bank,2023,77,5.23,🟡 CUKUP,20.6871,4,0.08,0.32,3.2046,1,0.12,0.12,1.1057,3,0.08,0.24,-10.5655,1,0.05,0.05,,,0.17,0,0.0535,2,0.17,0.34,17.7537,3,0.08,0.24,0.5689,5,0.1,0.5,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGTG.JK,Financial Services,Banks - Regional,bank,2022,87,3.67,⚠️ KURANG,12.6165,2,0.08,0.16,1.4669,1,0.12,0.12,0.5134,2,0.08,0.16,-24.6096,1,0.05,0.05,,,0.17,0,0.0407,1,0.17,0.17,31.1226,1,0.08,0.08,0.4565,5,0.1,0.5,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGTG.JK,Financial Services,Banks - Regional,bank,2021,233.39,3.78,⚠️ KURANG,4.8685,1,0.08,0.08,0.5057,1,0.12,0.12,0.1267,1,0.08,0.08,3,5,0.05,0.25,,,0.17,0,0.026,1,0.17,0.17,250.9401,1,0.08,0.08,1.2689,5,0.1,0.5,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHAT.JK,Financial Services,Insurance - Life,bank,TTM,1405,4.27,⚠️ KURANG,-1.7446,1,0.08,0.08,-0.4797,1,0.12,0.12,-0.2337,1,0.08,0.08,,,0.05,0,49.9909,2,0.17,0.34,0.134,4,0.17,0.68,,,0.08,0,12.1428,1,0.1,0.1,0,2,0.05,0.1,429.1913,5,0.05,0.25,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHAT.JK,Financial Services,Insurance - Life,bank,2024,462,4.64,⚠️ KURANG,0.0693,1,0.08,0.08,0.0375,1,0.12,0.12,0.018,1,0.08,0.08,,,0.05,0,,,0.17,0,0.26,5,0.17,0.85,11325.1239,1,0.08,0.08,4.2435,2,0.1,0.2,0,2,0.05,0.1,66.002,5,0.05,0.25,-72.014,1,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHAT.JK,Financial Services,Insurance - Life,bank,2023,585,3.65,⚠️ KURANG,2.3887,1,0.08,0.08,0.6165,1,0.12,0.12,0.3005,1,0.08,0.08,,,0.05,0,,,0.17,0,0.1258,4,0.17,0.68,873.2514,1,0.08,0.08,5.3833,1,0.1,0.1,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHAT.JK,Financial Services,Insurance - Life,bank,2022,865,3.15,❌ BURUK,2.4198,1,0.08,0.08,0.5603,1,0.12,0.12,0.2899,1,0.08,0.08,,,0.05,0,,,0.17,0,0.1198,3,0.17,0.51,1436.2552,1,0.08,0.08,8.0479,1,0.1,0.1,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHAT.JK,Financial Services,Insurance - Life,bank,2021,1000,3.85,⚠️ KURANG,14.4717,2,0.08,0.16,1.736,1,0.12,0.12,1.2642,3,0.08,0.24,,,0.05,0,,,0.17,0,0.0874,3,0.17,0.51,537.3085,1,0.08,0.08,9.3275,1,0.1,0.1,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHIT.JK,Industrials,Entertainment,umum,TTM,37,5.21,🟡 CUKUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7372,4,0.03,0.12,17.5042,4,0.08,0.32,3.3025,2,0.08,0.16,2.8679,1,0.12,0.12,0.649,1,0.04,0.04,,,0.05,0,1.9967,2,0.06,0.12,0.4519,3,0.02,0.06,2.2741,3,0.06,0.18,,,0.06,0,6.4594,5,0.06,0.3,0.1852,5,0.06,0.3,,,0.05,0,0,2,0.06,0.12,-255.5253,1,0.03,0.03,17.1558,4,0.03,0.12,1.1178,3,0.03,0.09,2.1092,2,0.03,0.06,0.1965,1,0.03,0.03,2.978,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHIT.JK,Industrials,Entertainment,umum,2025,39,5.33,🟡 CUKUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7372,4,0.03,0.12,17.5042,4,0.08,0.32,3.3025,2,0.08,0.16,2.8679,1,0.12,0.12,0.649,1,0.04,0.04,,,0.05,0,1.9967,2,0.06,0.12,0.4519,3,0.02,0.06,2.2741,3,0.06,0.18,2.8924,3,0.06,0.18,7.0144,5,0.06,0.3,0.2012,5,0.06,0.3,4.2158,5,0.05,0.25,0,2,0.06,0.12,-7.1181,1,0.03,0.03,-13.142,1,0.03,0.03,1.1178,3,0.03,0.09,2.1092,2,0.03,0.06,0.1965,1,0.03,0.03,2.978,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHIT.JK,Industrials,Entertainment,umum,2024,34,5.21,🟡 CUKUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4547,4,0.03,0.12,17.8939,4,0.08,0.32,1.2551,2,0.08,0.16,1.0808,1,0.12,0.12,0.2526,1,0.04,0.04,,,0.05,0,1.8397,2,0.06,0.12,0.4299,3,0.02,0.06,2.277,3,0.06,0.18,2.6109,3,0.06,0.18,15.4,3,0.06,0.18,0.1664,5,0.06,0.3,3.691,5,0.05,0.25,0,2,0.06,0.12,,,0.03,0,,,0.03,0,1.2015,3,0.03,0.09,1.9295,1,0.03,0.03,0.2012,1,0.03,0.03,3.7217,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHIT.JK,Industrials,Entertainment,umum,2023,50,5.42,🟡 CUKUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2493,4,0.03,0.12,16.2549,4,0.08,0.32,1.9577,2,0.08,0.16,1.713,1,0.12,0.12,0.4354,1,0.04,0.04,,,0.05,0,1.6217,2,0.06,0.12,0.4122,3,0.02,0.06,2.5839,3,0.06,0.18,2.893,3,0.06,0.18,14.0363,4,0.06,0.24,0.2404,5,0.06,0.3,4.5835,5,0.05,0.25,0,2,0.06,0.12,,,0.03,0,,,0.03,0,1.228,3,0.03,0.09,2.1346,2,0.03,0.06,0.2224,1,0.03,0.03,3.9077,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHIT.JK,Industrials,Entertainment,umum,2022,57,6.13,🟡 CUKUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7091,4,0.03,0.12,27.4202,5,0.08,0.4,4.0383,2,0.08,0.16,4.286,1,0.12,0.12,1.0568,2,0.04,0.08,,,0.05,0,1.7412,2,0.06,0.12,0.4293,3,0.02,0.06,5.9675,4,0.06,0.24,1.5785,4,0.06,0.24,6.7178,5,0.06,0.3,0.2879,5,0.06,0.3,2.5679,5,0.05,0.25,0,2,0.06,0.12,,,0.03,0,,,0.03,0,1.148,3,0.03,0.09,2.1864,2,0.03,0.06,0.2617,1,0.03,0.03,4.5868,2,0.02,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BINA.JK,Financial Services,Banks - Regional,bank,TTM,4170,3.78,⚠️ KURANG,-57.9105,1,0.08,0.08,-12.2532,1,0.12,0.12,-1.2958,1,0.08,0.08,,,0.05,0,14.5499,5,0.17,0.85,0.0224,1,0.17,0.17,,,0.08,0,7.729,1,0.1,0.1,0,2,0.05,0.1,-255.2468,1,0.05,0.05,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BINA.JK,Financial Services,Banks - Regional,bank,2025,4490,2.77,❌ BURUK,-52.9055,1,0.08,0.08,-11.1492,1,0.12,0.12,-1.179,1,0.08,0.08,,,0.05,0,,,0.17,0,0.0223,1,0.17,0.17,,,0.08,0,8.3222,1,0.1,0.1,0,2,0.05,0.1,409.2552,5,0.05,0.25,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BINA.JK,Financial Services,Banks - Regional,bank,2024,4190,2.9,❌ BURUK,10.7623,2,0.08,0.16,2.2654,1,0.12,0.12,0.3349,1,0.08,0.08,3,5,0.05,0.25,,,0.17,0,0.0311,1,0.17,0.17,314.0512,1,0.08,0.08,7.1145,1,0.1,0.1,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BINA.JK,Financial Services,Banks - Regional,bank,2023,4090,3.48,❌ BURUK,27.4676,4,0.08,0.32,5.8455,2,0.12,0.24,0.8525,2,0.08,0.16,0.0832,2,0.05,0.1,,,0.17,0,0.031,1,0.17,0.17,120.7017,1,0.08,0.08,7.0556,1,0.1,0.1,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BINA.JK,Financial Services,Banks - Regional,bank,2022,3990,3.01,❌ BURUK,25.3948,4,0.08,0.32,4.7763,1,0.12,0.12,0.7641,2,0.08,0.16,-1.8649,1,0.05,0.05,,,0.17,0,0.0301,1,0.17,0.17,150.8393,1,0.08,0.08,7.2045,1,0.1,0.1,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BINA.JK,Financial Services,Banks - Regional,bank,2021,3810,2.2,❌ BURUK,0,1,0.08,0.08,0,1,0.12,0.12,0,1,0.08,0.08,,,0.05,0,,,0.17,0,0,1,0.17,0.17,,,0.08,0,,,0.1,0,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJBR.JK,Financial Services,Banks - Regional,bank,TTM,845,6.78,✅ BAGUS,9.3863,1,0.08,0.08,6.2325,2,0.12,0.24,0.4796,1,0.08,0.08,3,5,0.05,0.25,15.4432,5,0.17,0.85,0.0511,2,0.17,0.34,2.4729,5,0.08,0.4,0.1541,5,0.1,0.5,34.1672,5,0.05,0.25,6.8148,3,0.05,0.15,26.4434,5,0.05,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJBR.JK,Financial Services,Banks - Regional,bank,2025,805,5.86,🟡 CUKUP,10.5024,2,0.08,0.16,6.7683,2,0.12,0.24,0.5208,2,0.08,0.16,3,5,0.05,0.25,,,0.17,0,0.0496,1,0.17,0.17,7.347,5,0.08,0.4,0.4973,5,0.1,0.5,10.5901,5,0.05,0.25,277.903,5,0.05,0.25,-20.6155,1,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJBR.JK,Financial Services,Banks - Regional,bank,2024,828.77,6.16,🟡 CUKUP,14.5903,2,0.08,0.16,8.4063,3,0.12,0.36,0.6226,2,0.08,0.16,2.4785,5,0.05,0.25,,,0.17,0,0.0427,1,0.17,0.17,6.3673,5,0.08,0.4,0.5353,5,0.1,0.5,11.4688,5,0.05,0.25,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJBR.JK,Financial Services,Banks - Regional,bank,2023,964.04,5.97,🟡 CUKUP,19.1634,3,0.08,0.24,11.4294,3,0.12,0.36,0.9445,2,0.08,0.16,0.0691,2,0.05,0.1,,,0.17,0,0.0493,1,0.17,0.17,5.7035,5,0.08,0.4,0.6519,5,0.1,0.5,10.845,5,0.05,0.25,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJBR.JK,Financial Services,Banks - Regional,bank,2022,1042.08,7.07,✅ BAGUS,22.7928,4,0.08,0.32,15.6133,4,0.12,0.48,1.2714,3,0.08,0.24,-4.5061,1,0.05,0.05,,,0.17,0,0.0558,2,0.17,0.34,4.758,5,0.08,0.4,0.7429,5,0.1,0.5,9.5107,5,0.05,0.25,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJBR.JK,Financial Services,Banks - Regional,bank,2021,964.01,2.2,❌ BURUK,0,1,0.08,0.08,0,1,0.12,0.12,0,1,0.08,0.08,,,0.05,0,,,0.17,0,0,1,0.17,0.17,,,0.08,0,,,0.1,0,0,2,0.05,0.1,,,0.05,0,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJTM.JK,Financial Services,Banks - Regional,bank,TTM,590,6.56,✅ BAGUS,18.1268,3,0.08,0.24,10.6669,3,0.12,0.36,0.8623,2,0.08,0.16,-10.8693,1,0.05,0.05,17.3836,5,0.17,0.85,0.0476,1,0.17,0.17,1.2486,5,0.08,0.4,0.1332,5,0.1,0.5,0.8195,2,0.05,0.1,12.9581,4,0.05,0.2,68.9961,5,0.05,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJTM.JK,Financial Services,Banks - Regional,bank,2025,540,5.98,🟡 CUKUP,19.0018,3,0.08,0.24,11.3223,3,0.12,0.36,0.9153,2,0.08,0.16,-3.9967,1,0.05,0.05,,,0.17,0,0.0482,1,0.17,0.17,5.2464,5,0.08,0.4,0.594,5,0.1,0.5,12.2654,5,0.05,0.25,14.6131,4,0.05,0.2,5.8171,3,0.05,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
